file	env	algo	atomgraph	time	clashes	eval
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	swarm_optimize	False	21.335184812545776	3	-4.904790995494317
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	swarm_optimize	False	20.92725396156311	1	-4.886371369827381
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	swarm_optimize	False	22.336984157562256	4	-4.892627559442239
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	119.7503297328949	3	-4.81374183018674
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	110.9979920387268	1	-4.815982375212288
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	117.99027514457703	4	-4.822860937337788
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	119.12590265274048	4	-4.8017424480106365
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	116.75204205513	3	-4.815099301011564
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	112.68330597877502	7	-4.81705253551588
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	112.67810010910034	8	-4.791640239019898
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	115.30342602729797	3	-4.805788185612458
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	122.01845407485962	8	-4.808366355251138
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	anneal_optimize	False	118.33480715751648	7	-4.7732242434820655
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	62.89506411552429	115	-4.1988251488334525
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	56.69868540763855	79	-4.27108890430839
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	82.13738489151001	99	-4.3096358588865264
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	93.21854901313782	78	-4.2056375224805
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	195.3984408378601	83	-4.188185445696682
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	67.89612889289856	67	-4.402452690696096
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	104.83354592323303	91	-4.482170853769481
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	95.39020490646362	84	-4.302632333266239
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	18.235634326934814	79	-4.275925747931415
/Users/noahhk/GIT/biobuild/_tutorials copy/ext8_opt.pdb	DistanceRotatron	scipy_optimize	False	63.956071853637695	40	-4.4762182527324486
097055431
