file	env	algo	atomgraph	time	clashes	eval
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.484761714935303	96	336940457.15362585
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	swarm_optimize	False	10.654430150985718	91	318721572.7648075
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	53.19853401184082	2	2412491091.1320796
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	52.47169613838196	16	2487805904.515608
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	52.59519696235657	9	1999346772.4416838
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	53.415395736694336	15	1661502356.4530573
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	52.76173996925354	4	980175478.2505167
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	53.04281306266785	15	1464876913.227784
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	52.229652881622314	9	2366813125.360633
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	52.48854994773865	10	1854258116.849157
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	52.40427875518799	18	1512852025.1814256
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	anneal_optimize	False	52.66525101661682	0	587126769.5139724
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	321.38977575302124	168	94303303.57379217
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	186.87717390060425	123	256683664.16210273
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	241.4505410194397	185	97732577.21712528
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	230.60511994361877	80	247087090.24783236
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	169.62661814689636	161	108096672.02948509
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	197.33033919334412	155	92647510.66361292
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	152.5124228000641	182	102726110.02343085
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	360.89467883110046	92	192924696.65615875
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	368.72192311286926	171	88217113.49429052
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	ForceFieldRotatron	scipy_optimize	False	347.30926489830017	207	178363594.55643302
