file	env	algo	atomgraph	time	clashes	eval
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	19.368856191635132	0	-4.774840921975667
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	19.8006272315979	0	-4.727400323341356
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	19.02981925010681	0	-4.794161726915385
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	19.181706190109253	0	-4.754628261700446
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	19.975341796875	0	-4.749628577293267
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	21.556374073028564	4	-4.717919666095126
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	20.45478129386902	1	-4.738646466515557
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	20.575623989105225	1	-4.73195249938396
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	anneal_optimize	False	20.149818181991577	0	-4.777011410099868
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	42.31245398521423	5	-4.6390227983567875
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	37.14758586883545	11	-4.541303226013991
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	70.00720691680908	4	-4.653221551664188
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	64.2729070186615	9	-4.628768503489571
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	76.58460998535156	3	-4.680449510386639
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	33.066534996032715	35	-4.253530813866629
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	28.2295663356781	5	-4.6864164221765945
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	28.88390302658081	2	-4.700638589428852
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	52.901845932006836	9	-4.555601244099913
/Users/noahhk/GIT/biobuild/_tutorials copy/EX7.json	DistanceRotatron	scipy_optimize	False	37.50207304954529	2	-4.683268764489939
